Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,y
1,18,1,9500,1,1,146.0,1,19,3,4,9,127.0,0,0,0,1,1,0,19,0,0,8,8,7,13.614285714285714,0,0,8,8,7,13.614285714285714,0,12.7,3.7,-1.7,2
1,17,1,9773,1,1,125.0,1,3,3,2,3,118.0,1,0,0,1,1,0,19,0,0,6,12,4,10.8,0,0,6,14,3,11.0,0,13.9,-0.3,0.79,0
1,1,1,171,1,1,110.0,1,3,2,3,3,117.0,1,0,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,2
2,43,2,9853,1,1,130.0,1,38,31,4,1,124.2,0,0,0,1,0,0,31,0,3,7,8,6,13.666666666666666,0,1,6,8,5,13.5,0,9.4,-0.8,-3.12,0
1,1,5,9070,1,1,124.0,1,37,37,9,9,113.9,1,0,0,1,0,0,20,0,0,6,6,6,11.166666666666666,0,0,6,6,6,12.166666666666666,0,7.6,2.6,0.32,2
1,1,1,8014,0,1,133.1,1,3,1,1,7,100.0,0,0,0,1,0,0,26,0,2,8,11,7,12.75,0,2,7,7,7,12.285714285714286,0,16.2,0.3,-0.92,2
2,39,1,9991,0,1,100.0,1,19,19,4,4,113.0,0,0,0,1,1,1,41,0,0,5,9,4,11.0,0,0,5,6,5,11.4,0,8.9,1.4,3.51,1
1,1,1,9500,1,1,138.0,1,38,1,9,4,127.5,1,0,0,1,0,0,19,0,0,7,10,5,12.94,0,0,7,7,5,13.76,0,16.2,0.3,-0.92,1
1,1,1,9254,1,1,116.0,1,38,38,5,8,110.8,1,0,0,1,0,0,18,0,0,6,8,6,12.166666666666666,0,0,6,6,6,13.5,0,11.1,0.6,2.02,2
1,1,5,9500,1,1,144.0,1,19,38,4,8,141.3,1,0,0,1,0,1,18,0,0,8,9,8,13.31,1,0,8,9,8,13.31,1,9.4,-0.8,-3.12,2
1,17,6,9670,1,1,120.0,1,1,14,4,5,113.7,1,0,0,1,0,0,18,0,0,5,7,4,11.4,0,0,5,5,4,11.25,0,9.4,-0.8,-3.12,2
1,1,1,171,1,1,138.0,1,19,19,5,1,130.7,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,0
1,17,1,9670,1,1,121.0,1,19,38,4,10,114.4,0,0,0,1,0,0,19,0,0,6,10,5,11.5,0,0,6,9,4,14.6,0,11.1,0.6,2.02,2
1,44,1,9130,1,39,150.0,1,2,1,3,6,150.0,1,0,0,1,1,0,22,0,11,18,32,12,12.857142857142858,1,8,12,15,10,14.3,0,16.2,0.3,-0.92,2
1,1,2,9500,1,1,97.0,1,1,19,2,7,98.1,1,0,0,1,0,0,21,0,0,7,7,7,12.835714285714284,0,0,8,8,8,14.23125,0,11.1,0.6,2.02,2
5,17,5,9500,1,1,143.0,1,37,38,5,8,133.5,1,0,0,1,0,1,18,0,0,8,8,7,12.114285714285714,0,0,8,8,7,12.114285714285714,0,12.7,3.7,-1.7,2
1,43,1,9556,1,1,140.0,1,37,37,9,9,128.0,1,0,0,0,0,0,32,0,0,7,7,0,0.0,7,0,8,8,0,0.0,7,10.8,1.4,1.74,0
2,39,1,9991,0,1,147.0,1,34,34,90,90,111.7,1,0,0,1,0,0,28,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
3,39,1,9003,1,1,170.0,1,1,37,6,6,170.0,0,0,1,1,0,0,47,0,0,1,1,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,1
1,17,5,9254,1,1,130.0,1,37,38,9,9,122.7,1,0,1,1,1,1,20,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,0
1,17,3,9070,1,1,132.0,1,38,1,5,5,124.3,0,1,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,0
4,39,1,9500,1,1,133.1,1,37,37,9,9,130.0,0,0,1,1,0,0,38,0,0,7,13,3,11.833333333333334,0,0,7,14,2,10.0,0,16.2,0.3,-0.92,0
2,7,1,9254,1,3,130.0,1,1,3,4,3,130.0,0,0,0,1,0,0,39,0,0,6,10,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,0
1,1,1,9085,1,1,120.0,1,19,1,8,7,115.1,1,0,0,1,0,0,19,0,0,6,8,6,13.857142857142858,0,0,6,9,5,13.4,0,13.9,-0.3,0.79,2
1,17,1,9003,1,1,131.0,1,19,1,9,2,134.5,1,0,0,1,0,1,19,0,0,6,7,6,15.0,0,0,6,8,6,14.333333333333334,0,12.4,0.5,1.79,2
1,43,1,8014,0,12,114.0,1,34,34,0,99,110.0,0,0,0,1,0,0,29,0,0,6,10,6,11.666666666666666,0,0,6,7,6,11.0,0,7.6,2.6,0.32,2
1,17,3,9147,1,1,147.0,1,19,38,5,7,132.3,1,0,0,1,0,1,18,0,0,5,5,5,13.4,0,0,5,6,5,12.2,0,12.7,3.7,-1.7,2
1,43,2,9773,1,1,120.0,1,34,34,0,0,103.6,1,0,0,1,0,0,27,0,4,8,11,7,13.285714285714286,0,4,7,13,5,11.6,0,9.4,-0.8,-3.12,0
1,1,1,9500,1,1,144.0,1,37,37,9,3,150.5,0,0,0,1,0,0,20,0,0,7,7,6,13.916666666666666,0,0,7,7,6,13.916666666666666,0,7.6,2.6,0.32,2
1,1,1,9254,1,1,154.0,1,3,1,2,1,137.2,0,0,0,1,1,0,20,0,0,6,12,3,10.0,0,0,6,9,5,10.8,0,15.5,2.8,-4.06,1
1,1,6,9500,1,1,137.0,1,1,1,4,5,126.3,1,0,0,1,0,1,18,0,0,8,8,8,13.42375,0,0,8,8,8,13.42375,0,9.4,-0.8,-3.12,2
2,7,1,9991,0,3,140.0,1,34,34,99,99,140.0,1,0,0,0,1,0,33,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
1,44,1,9238,1,39,140.0,1,1,1,9,3,135.7,1,0,0,1,0,0,20,0,3,6,6,6,12.833333333333334,0,2,6,6,6,13.833333333333334,0,12.4,0.5,1.79,2
1,1,3,171,1,1,129.0,1,38,37,9,3,127.3,1,0,1,0,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0
1,1,6,9500,1,1,137.0,1,1,3,3,2,121.3,1,0,0,1,0,0,20,0,0,7,7,6,12.6,0,0,7,7,6,12.6,0,7.6,2.6,0.32,2
1,43,1,9147,1,1,141.0,1,37,37,9,9,130.2,0,0,0,1,1,0,24,0,10,15,16,15,13.466666666666669,1,10,14,14,14,13.642857142857142,0,9.4,-0.8,-3.12,2
2,39,1,9119,1,1,110.0,1,19,19,0,5,137.0,0,0,1,1,1,0,30,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
2,39,1,8014,0,19,133.1,1,37,37,6,6,139.0,0,0,0,1,1,0,49,0,0,6,8,6,12.166666666666666,0,0,6,8,6,14.428571428571429,0,12.4,0.5,1.79,2
1,1,2,9500,1,1,106.0,1,1,19,4,4,106.4,1,0,0,1,0,1,19,0,0,7,9,5,13.34,0,0,7,9,6,12.385714285714286,0,12.4,0.5,1.79,1
1,17,4,9085,1,1,137.0,1,38,38,151,151,141.6,0,0,0,1,1,0,21,0,0,5,7,4,12.25,0,0,5,7,5,12.0,0,7.6,2.6,0.32,2
1,17,4,9773,1,1,129.0,1,3,1,2,7,132.5,1,0,0,1,1,0,21,0,0,6,7,0,0.0,0,0,6,11,1,10.0,0,10.8,1.4,1.74,1
1,1,1,9238,1,1,141.0,1,38,1,5,7,132.6,0,0,0,1,0,1,18,0,0,6,7,6,13.285714285714286,0,0,6,6,6,14.333333333333334,0,12.4,0.5,1.79,2
1,17,2,9773,1,1,121.0,1,1,1,5,5,123.1,1,0,0,1,1,0,20,0,0,6,12,4,14.75,0,0,6,7,4,12.25,0,9.4,-0.8,-3.12,2
1,17,1,9500,1,1,137.0,1,1,1,9,9,127.9,1,0,0,1,0,1,18,0,0,7,10,5,13.46,0,0,7,8,7,12.2375,0,11.1,0.6,2.02,0
2,17,5,9119,1,1,126.0,1,37,38,4,4,122.9,1,0,0,1,1,0,21,0,0,5,10,4,13.2,0,0,5,7,4,14.25,2,7.6,2.6,0.32,1
1,1,1,9773,1,1,158.0,1,38,38,9,7,144.7,1,0,0,1,0,1,19,0,0,6,6,6,14.833333333333334,0,0,6,6,6,14.666666666666666,0,12.7,3.7,-1.7,2
1,17,2,9147,1,1,116.0,1,1,38,4,3,114.6,1,0,0,1,0,0,19,0,0,5,15,2,10.75,0,0,5,11,2,10.0,0,13.9,-0.3,0.79,0
1,1,1,171,1,1,133.1,1,1,37,7,7,118.0,0,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,0
1,51,1,9991,0,1,120.0,1,38,3,5,3,128.2,0,0,1,1,1,0,24,0,3,10,15,7,10.714285714285714,0,3,10,11,9,12.555555555555555,0,12.4,0.5,1.79,1
1,1,1,9147,1,1,133.1,1,37,38,7,7,98.0,1,0,0,1,1,0,23,0,0,5,8,4,11.4,0,0,5,7,4,11.0,0,11.1,0.6,2.02,2
1,7,1,9853,1,40,110.0,1,41,3,2,1,110.0,0,0,1,1,0,0,40,0,0,7,8,7,15.0,0,0,7,7,7,14.571428571428571,0,12.4,0.5,1.79,2
1,1,1,9853,1,1,153.0,1,1,19,9,4,139.7,1,0,0,1,0,1,19,0,0,7,7,7,13.428571428571429,0,0,7,7,7,14.857142857142858,0,11.1,0.6,2.02,2
1,44,1,9085,1,39,140.0,1,4,38,4,5,140.0,1,0,0,1,0,0,21,0,0,6,11,4,12.75,0,0,6,19,1,11.0,0,12.4,0.5,1.79,1
1,17,2,9254,1,1,130.0,1,37,37,5,7,123.4,1,0,0,1,1,0,30,0,0,6,17,2,10.0,0,0,6,15,3,11.333333333333334,0,7.6,2.6,0.32,0
1,1,1,9130,1,1,133.1,1,6,11,4,5,138.4,0,0,0,1,1,0,21,0,0,5,8,3,14.0,0,0,5,5,5,12.8,0,7.6,2.6,0.32,2
1,43,1,9500,1,1,128.0,1,1,19,9,8,100.0,1,0,0,1,0,0,20,0,0,7,8,7,13.1,0,0,8,8,8,14.8125,0,13.9,-0.3,0.79,2
1,44,1,9991,0,39,150.0,1,37,37,6,6,150.0,0,0,0,1,0,0,31,0,2,6,8,6,12.0,0,2,7,8,7,13.428571428571429,0,9.4,-0.8,-3.12,1
1,39,1,8014,0,1,133.1,1,34,34,0,0,97.5,1,0,0,1,1,0,29,0,0,6,10,0,0.0,1,0,5,10,0,0.0,0,7.6,2.6,0.32,0
1,17,1,9254,1,1,116.0,1,19,19,9,8,119.9,1,0,0,1,0,0,20,0,0,6,6,6,12.333333333333334,0,0,6,6,6,12.333333333333334,0,12.4,0.5,1.79,2
1,17,3,9070,1,1,116.0,1,37,37,9,9,110.8,0,0,0,1,0,0,18,0,0,6,6,6,11.833333333333334,0,0,6,6,6,12.5,0,7.6,2.6,0.32,1
1,18,1,9500,1,1,130.0,1,37,38,7,8,119.3,1,0,0,1,0,1,19,0,0,8,8,7,11.4,0,0,8,8,7,11.4,0,10.8,1.4,1.74,2
1,17,3,9147,1,1,112.0,1,1,19,3,5,107.8,1,0,0,1,0,0,19,0,0,5,7,3,10.333333333333334,0,0,5,11,3,14.428571428571429,0,10.8,1.4,1.74,1
1,1,1,9773,1,1,143.0,1,1,3,3,3,149.0,1,0,0,1,0,0,18,0,0,6,8,6,11.428571428571429,0,0,6,7,6,11.0,0,11.1,0.6,2.02,0
1,17,1,9085,1,1,131.0,1,38,38,191,174,125.4,1,0,0,1,0,0,20,0,0,6,13,6,15.692307692307692,0,0,6,13,5,14.428571428571429,0,15.5,2.8,-4.06,2
1,17,3,9670,1,1,122.0,1,1,38,3,3,114.3,1,0,0,1,0,0,18,0,0,6,8,6,13.875,0,0,6,7,6,13.714285714285714,0,11.1,0.6,2.02,2
1,39,1,9119,1,19,120.0,1,37,37,9,4,98.6,0,0,1,0,1,0,28,0,0,5,10,0,0.0,0,0,5,7,0,0.0,0,12.4,0.5,1.79,0
1,1,1,9773,1,1,154.0,1,37,37,9,7,150.2,0,0,0,1,0,1,18,0,0,6,6,6,14.5,0,0,6,6,6,14.666666666666666,0,16.2,0.3,-0.92,2
1,39,1,9119,1,19,133.1,1,19,19,5,3,100.9,1,0,0,1,1,0,24,0,0,5,9,1,12.0,0,0,5,6,3,10.5,0,10.8,1.4,1.74,1
1,1,4,9147,1,1,126.0,1,1,19,4,8,120.1,1,0,0,1,0,0,19,0,0,5,7,5,12.4,0,0,5,5,5,14.6,0,8.9,1.4,3.51,2
1,39,1,33,1,1,130.0,1,38,37,9,6,102.5,0,0,1,0,1,0,37,0,0,7,7,0,0.0,0,0,7,7,1,10.0,0,8.9,1.4,3.51,0
1,43,1,9130,1,1,127.0,1,19,38,4,5,120.7,1,0,1,1,0,0,18,0,0,5,11,1,12.0,0,0,5,9,3,12.0,0,12.7,3.7,-1.7,1
1,43,1,9070,1,1,116.0,1,1,1,3,3,120.9,0,0,0,1,1,0,24,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,1
1,1,1,9773,1,1,135.0,1,37,38,9,6,122.1,1,0,0,1,1,0,18,0,0,6,6,6,13.833333333333334,0,0,6,6,6,13.666666666666666,0,12.7,3.7,-1.7,2
1,44,1,9070,1,39,100.0,1,1,38,4,6,104.8,0,0,1,0,0,0,22,0,2,7,9,5,11.6,0,5,9,9,5,10.0,0,12.4,0.5,1.79,0
1,1,1,9147,1,1,132.0,1,19,38,9,7,119.1,0,0,0,0,1,0,19,0,0,5,16,1,12.0,0,0,5,6,0,0.0,0,13.9,-0.3,0.79,0
1,17,5,9254,1,1,121.0,1,1,19,4,7,116.5,1,0,0,0,1,0,18,0,0,6,12,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,0
1,1,1,171,1,1,156.0,1,19,38,9,1,153.6,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,2
1,17,3,9238,1,1,121.0,1,1,1,4,5,117.2,0,0,0,1,0,0,19,0,0,6,11,5,11.2,0,0,6,13,5,11.6,0,15.5,2.8,-4.06,2
1,1,1,9085,1,1,131.0,1,37,37,9,6,130.7,0,0,1,1,0,0,21,0,0,5,9,2,11.5,0,0,5,13,4,11.0,1,10.8,1.4,1.74,1
1,1,3,9500,1,1,137.0,1,19,38,7,7,126.5,1,0,0,1,0,1,19,0,0,8,8,8,13.57625,0,0,8,8,8,13.57625,0,9.4,-0.8,-3.12,2
1,1,1,9085,1,1,130.0,1,19,38,9,9,126.9,0,0,1,1,0,0,24,0,0,6,8,6,13.285714285714286,0,0,6,13,6,12.875,0,11.1,0.6,2.02,2
2,39,1,8014,0,1,140.0,1,19,19,9,7,102.5,0,0,0,1,0,1,32,0,0,6,6,6,11.333333333333334,0,0,6,8,5,13.0,0,15.5,2.8,-4.06,2
1,1,2,9500,1,1,140.0,1,1,1,4,10,128.3,1,0,0,1,0,0,19,0,0,8,8,7,12.764285714285714,0,0,8,8,7,12.764285714285714,0,10.8,1.4,1.74,2
1,17,1,9500,1,1,131.0,1,1,19,4,3,125.4,1,0,0,1,0,0,19,0,0,7,13,5,12.5,0,0,8,14,7,12.166666666666666,0,15.5,2.8,-4.06,2
4,39,1,9238,1,1,120.0,1,37,37,9,9,125.5,1,0,0,1,0,1,39,0,0,6,7,6,14.0,0,0,6,7,5,14.8,0,12.7,3.7,-1.7,2
1,7,1,9991,0,40,133.1,1,1,37,4,1,100.0,0,0,0,1,0,0,26,0,8,9,11,9,12.333333333333334,0,4,7,7,7,12.571428571428571,0,12.4,0.5,1.79,2
1,43,1,9238,1,1,109.0,1,19,37,5,5,108.3,0,0,0,1,0,1,21,0,0,6,15,2,10.5,0,0,6,8,5,12.4,0,10.8,1.4,1.74,1
2,39,1,9003,1,1,168.0,1,1,41,9,3,153.9,0,0,1,0,1,0,34,0,0,6,7,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,0
1,18,1,9147,1,1,147.0,1,19,1,9,7,139.3,1,0,0,1,1,0,20,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.4,0.5,1.79,0
1,51,1,9991,0,42,110.0,1,19,37,5,9,128.2,0,0,0,0,0,0,22,0,7,12,12,7,11.0,0,5,5,5,5,10.6,0,8.9,1.4,3.51,0
1,1,1,171,1,1,136.0,1,3,3,1,2,152.5,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,1
1,39,1,9670,1,1,133.1,1,37,37,90,90,97.4,0,0,1,0,1,0,44,0,0,6,9,1,14.0,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,0
1,39,1,8014,0,1,133.1,1,1,12,4,5,116.5,0,0,0,1,1,1,24,0,0,6,6,4,12.25,0,0,6,10,4,11.5,0,12.4,0.5,1.79,1
2,39,1,9773,1,1,110.0,1,37,37,9,10,140.0,0,0,1,0,1,0,43,0,0,6,16,2,10.0,0,0,6,12,4,12.25,0,10.8,1.4,1.74,0
1,17,6,9500,1,1,132.0,1,1,37,8,9,128.0,1,0,0,1,0,0,19,0,0,7,7,7,13.467142857142855,0,0,8,9,8,15.011111111111113,0,12.4,0.5,1.79,2
1,1,6,9500,1,1,122.0,1,19,37,3,5,116.6,1,0,1,1,1,1,20,0,0,7,7,7,13.314285714285717,0,0,8,8,8,12.575,0,12.4,0.5,1.79,2
1,44,1,9085,1,39,160.0,1,1,1,4,4,160.0,1,0,0,1,0,0,23,0,1,6,12,4,13.4,0,1,6,17,2,13.5,0,12.4,0.5,1.79,1
1,1,5,9085,1,1,121.0,1,38,37,9,8,114.0,1,0,0,0,0,0,19,0,0,5,12,0,0.0,4,0,5,8,0,0.0,1,9.4,-0.8,-3.12,0
1,1,2,9500,1,1,131.0,1,19,19,7,5,122.1,1,0,0,1,0,0,18,0,0,7,8,7,14.13125,0,0,8,8,8,13.98375,0,15.5,2.8,-4.06,2
1,17,6,9500,1,1,150.0,1,1,37,1,1,131.5,1,0,0,1,0,0,19,0,0,8,8,7,13.925714285714283,0,0,8,8,7,13.925714285714283,0,10.8,1.4,1.74,2
1,39,1,9991,0,19,133.1,1,2,1,2,4,100.0,0,0,0,1,1,0,24,0,0,5,7,0,0.0,0,0,5,7,0,0.0,0,16.2,0.3,-0.92,0
1,1,1,9670,1,1,133.1,1,34,38,0,4,147.0,0,0,0,1,0,0,22,0,0,5,6,2,12.5,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,0
1,39,1,8014,0,19,133.1,1,37,37,9,9,100.0,0,0,0,1,0,0,38,0,0,6,10,3,10.25,0,0,6,7,1,12.0,0,13.9,-0.3,0.79,0
1,17,1,9773,1,1,125.0,1,37,37,5,7,120.1,0,0,0,1,0,1,18,0,0,6,7,6,12.5,0,0,6,8,6,13.333333333333334,0,16.2,0.3,-0.92,2
1,17,2,9254,1,1,124.0,41,19,38,9,9,123.3,1,0,0,1,0,0,22,1,0,6,7,6,10.833333333333334,0,0,6,6,6,10.666666666666666,0,13.9,-0.3,0.79,2
1,1,6,9773,1,1,133.1,1,1,1,90,90,129.6,0,0,0,1,0,0,22,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,0
1,39,1,9003,1,1,130.0,1,19,1,9,6,126.1,1,0,0,0,1,0,27,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,0
4,39,1,9254,1,1,120.0,1,37,19,9,9,131.0,1,0,0,1,1,0,44,0,0,6,6,6,12.666666666666666,0,0,6,6,6,11.5,0,12.4,0.5,1.79,2
1,39,1,9500,1,1,133.1,1,19,19,5,6,121.4,0,0,1,1,0,0,28,0,0,7,12,4,13.375,0,0,7,7,5,13.5,0,13.9,-0.3,0.79,1
1,1,1,9773,1,1,146.0,1,37,38,9,7,128.5,0,0,1,1,0,0,19,0,0,6,13,3,12.666666666666666,0,0,6,12,2,10.0,0,10.8,1.4,1.74,0
1,51,1,9147,1,19,133.1,1,19,19,9,5,112.1,0,0,1,0,1,0,38,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,0
2,43,1,9991,0,1,140.0,1,37,37,3,10,107.8,0,0,0,1,0,0,33,0,8,10,15,8,10.375,0,7,10,13,9,10.444444444444445,0,7.6,2.6,0.32,1
1,17,3,9147,1,1,112.0,1,1,1,3,3,106.4,1,0,0,1,1,0,19,0,0,5,7,5,10.2,0,0,5,6,4,10.5,0,12.4,0.5,1.79,2
1,1,4,9500,1,1,140.0,1,19,19,7,7,129.5,1,0,0,1,0,0,18,0,0,8,8,7,12.324285714285711,0,0,8,8,7,12.324285714285711,0,10.8,1.4,1.74,2
1,39,1,9500,1,1,100.0,1,3,1,2,5,121.3,1,0,0,1,0,0,34,0,0,8,11,7,11.705714285714285,0,0,8,11,7,11.705714285714285,0,10.8,1.4,1.74,1
5,39,1,9147,1,1,133.1,1,19,19,9,9,119.8,0,0,0,1,1,0,26,0,0,5,9,5,12.0,0,0,5,5,5,10.2,0,11.1,0.6,2.02,1
2,39,1,9500,1,3,130.0,1,1,1,4,6,126.0,0,0,0,1,1,0,32,0,0,7,7,7,13.62857142857143,0,0,8,8,8,13.9125,0,13.9,-0.3,0.79,2
1,1,2,9147,1,1,130.0,1,37,37,9,9,117.8,0,0,0,1,0,0,18,0,0,5,8,2,10.0,0,0,5,9,3,11.333333333333334,0,7.6,2.6,0.32,1
1,1,1,9085,1,1,130.0,1,19,38,4,7,121.3,1,0,0,1,0,0,19,0,0,6,15,6,14.166666666666666,0,0,6,13,6,12.2,0,15.5,2.8,-4.06,2
1,7,1,9003,1,4,120.0,1,3,1,2,4,120.0,1,0,0,1,0,0,31,0,8,12,12,11,13.818181818181818,0,4,12,16,12,13.461538461538462,0,15.5,2.8,-4.06,2
1,1,1,9500,1,1,128.0,1,3,1,2,1,127.8,0,0,0,1,0,1,19,0,0,7,8,7,14.4125,0,0,8,8,8,16.05,0,13.9,-0.3,0.79,2
1,39,1,9085,1,3,150.0,1,2,3,4,7,173.3,1,0,0,1,0,0,25,0,1,6,7,6,16.857142857142858,0,1,6,6,6,16.5,0,13.9,-0.3,0.79,2
1,17,2,9853,1,1,123.0,1,3,1,2,3,124.1,1,0,0,1,0,0,18,0,0,6,7,2,14.5,0,0,6,6,1,10.0,0,15.5,2.8,-4.06,0
1,17,1,9853,1,1,150.0,1,19,19,3,4,135.0,0,0,0,1,0,0,29,0,2,8,10,7,11.142857142857142,0,2,8,11,8,11.375,0,12.7,3.7,-1.7,2
1,1,1,9070,1,1,152.0,1,37,37,5,7,136.3,0,0,0,1,0,1,18,0,1,6,8,6,13.571428571428571,1,0,6,11,6,12.375,0,13.9,-0.3,0.79,2
1,39,1,171,1,1,116.0,1,34,34,0,0,127.0,1,0,0,1,1,0,38,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,0
1,17,1,9254,1,1,119.0,1,37,37,5,4,118.0,1,0,0,1,1,0,19,0,0,6,13,2,10.5,0,0,6,11,1,12.0,0,10.8,1.4,1.74,0
1,1,3,171,1,1,145.0,1,1,1,3,3,140.1,1,0,0,1,0,0,20,0,6,12,12,12,13.25,0,4,11,14,11,14.333333333333334,0,8.9,1.4,3.51,2
1,17,1,9130,1,1,132.0,1,2,1,4,1,127.8,0,0,0,1,1,0,18,0,0,6,9,6,12.0,0,0,6,10,5,12.166666666666666,0,11.1,0.6,2.02,0
1,18,1,9085,1,1,153.0,1,37,37,9,9,138.0,1,0,0,1,0,1,21,0,0,6,7,6,13.5,0,0,6,6,3,15.333333333333334,0,8.9,1.4,3.51,0
1,17,2,9853,1,1,145.0,1,38,19,4,9,127.9,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,0
1,17,1,9254,1,1,128.0,1,19,1,5,7,120.7,1,0,1,1,0,0,18,0,0,6,8,6,11.666666666666666,0,0,6,10,4,11.5,0,13.9,-0.3,0.79,2
1,39,1,8014,0,1,120.0,1,19,37,8,7,100.0,1,0,0,1,0,0,24,0,0,6,11,1,10.0,0,0,6,6,0,0.0,6,9.4,-0.8,-3.12,0
1,1,2,9085,1,1,130.0,1,19,19,90,90,122.0,0,0,0,1,0,0,20,0,0,5,6,5,12.6,0,0,5,8,4,12.333333333333334,0,7.6,2.6,0.32,2
2,1,4,8014,0,1,140.0,1,34,34,0,0,128.0,1,0,0,1,1,0,37,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,0
1,1,1,171,1,1,138.0,1,1,3,4,4,147.5,1,0,0,1,0,1,19,0,6,12,12,12,13.666666666666666,0,4,11,12,11,14.166666666666666,0,8.9,1.4,3.51,2
1,39,2,9556,1,1,130.0,1,19,19,4,5,100.0,0,0,0,1,1,1,25,0,0,7,7,2,10.0,0,0,7,7,0,0.0,0,15.5,2.8,-4.06,0
1,17,4,171,1,1,133.1,1,38,38,9,9,117.0,1,0,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,0
2,39,1,9003,1,1,120.0,1,2,2,1,4,100.0,0,0,0,1,1,0,30,0,3,12,12,3,12.0,0,5,12,16,5,11.8,0,15.5,2.8,-4.06,0
1,39,1,9991,0,19,133.1,1,37,37,9,6,105.3,0,0,1,1,0,0,28,0,0,5,14,2,10.5,0,0,5,6,0,0.0,0,12.4,0.5,1.79,0
4,39,1,9773,1,19,133.1,1,37,37,9,1,117.5,0,0,0,1,0,0,39,0,0,6,10,4,11.25,0,0,6,6,6,11.333333333333334,0,10.8,1.4,1.74,2
1,1,2,9773,1,1,135.0,1,37,37,5,5,126.3,1,1,0,1,0,1,20,0,0,6,6,6,14.666666666666666,0,0,6,7,6,14.571428571428571,0,8.9,1.4,3.51,2
1,43,1,9773,1,1,140.0,1,3,37,3,7,116.9,0,0,0,1,1,0,32,0,6,11,15,7,11.285714285714286,0,5,7,10,6,12.333333333333334,0,13.9,-0.3,0.79,1
1,17,1,9003,1,1,126.0,1,37,3,5,2,116.9,0,0,0,1,1,0,19,0,0,6,10,6,13.666666666666666,0,0,6,10,4,12.25,0,13.9,-0.3,0.79,0
1,17,1,9147,1,1,122.0,1,12,19,4,8,117.8,1,0,0,1,0,0,20,0,0,5,10,5,13.5,0,0,5,8,5,12.333333333333334,0,13.9,-0.3,0.79,2
2,39,1,9003,1,1,120.0,1,37,37,9,9,155.8,0,0,0,1,1,0,29,0,0,6,9,6,16.11111111111111,0,0,6,7,6,13.5,0,13.9,-0.3,0.79,2
1,7,1,9238,1,40,130.0,1,37,37,5,5,130.0,0,0,0,1,1,0,37,0,11,16,23,15,11.733333333333333,0,6,11,17,9,11.88888888888889,0,15.5,2.8,-4.06,2
1,17,1,9500,1,1,130.0,1,19,1,9,7,130.4,1,0,0,1,0,1,19,0,0,7,7,7,13.894285714285711,0,0,8,8,8,14.3625,0,11.1,0.6,2.02,2
